date,taux_chomage_total_insee,taux_chomage_homme_insee,taux_chomage_femme_insee,taux_chomage_15_24_insee,taux_chomage_25_49_insee,taux_chomage_50_plus_insee,demandeur_total_abcd_total,demandeur_homme_abcd_total,demandeur_femme_abcd_total,demandeur_total_abcd_moins25,demandeur_total_abcd_2549,demandeur_total_abcd_plus50,demandeur_homme_abcd_moins25,demandeur_homme_abcd_2549,demandeur_homme_abcd_plus50,demandeur_femme_abcd_moins25,demandeur_femme_abcd_2549,demandeur_femme_abcd_plus50,population_active,pib,ict,nb_interimaires,taux_euribor_3m,mro,taux_change_eur_dollar,ipc,isj,ipc_energie_only,taux_chomage_ocde,nb_defaillances_entreprise,nb_offres_france_travail,indicateur_confiance_menage,indicateur_climat_affaires,indicateur_climat_emploi,indicateur_retournement_conjoncturel,population_active_var,nb_offres_france_travail_var,nb_defaillances_entreprise_var,nb_interimaires_var,pib_logdiff,pib_logdiff_lag,ipc_yoy,ipc_energie_only_yoy,ict_var,isj_diff,taux_chomage_total_insee_diff,taux_chomage_ocde_diff,indicateur_confiance_menage_zscore,indicateur_climat_affaires_zscore,indicateur_climat_emploi_zscore,indicateur_confiance_menage_diff,indicateur_climat_emploi_diff,indicateur_climat_affaires_diff,indicateur_climat_affaires_diff_lag,taux_euribor_3m_diff,mro_diff,taux_change_eur_dollar_var,is_covid
2007-10-01,7.5,7.1,7.8,20.0,6.6,4.2,3304600.0,1524700.0,1779900.0,555800.0,2238600.0,510200.0,261900.0,1029200.0,233600.0,293900.0,1209400.0,276600.0,29416678.75,560913.0,80.6,690128.359601113,4.724766666666667,4.25,1.4643,2.3333333333333335,1.7,8.666666666666666,7.5,14030.0,853300.0,95.7216817970315,110.2,114.7,0.8,0.0016443275954458603,-0.09979955691528641,0.31947709959559867,-0.007698324111612309,0.0010452714019386633,0.0031584985239483387,1.0000000000000002,8.733333333333333,0.004987531172069737,0.19999999999999996,-0.5,-0.5,-0.3228623140835576,1.041381850504684,1.5349691494583395,-6.362741047274511,0.6000000000000085,-1.2000000000000028,-2.5999999999999943,0.22426666666666684,0.0,0.05621408477795664,0
2008-01-01,7.2,6.9,7.4,18.8,6.4,4.1,3267000.0,1502700.0,1764300.0,550800.0,2210500.0,505700.0,257900.0,1014100.0,230700.0,292900.0,1196400.0,275000.0,29464970.0,565808.0,81.8,727081.538493807,4.4799999999999995,4.25,1.5283,2.9333333333333336,1.9333333333333333,12.133333333333333,7.1000000000000005,13932.0,922800.0,90.7057894100463,108.3,112.9,0.8,0.0016416282208608912,0.0814484940818001,-0.006985032074126818,0.05354537076849364,0.008688984756721752,0.0010452714019386633,1.8000000000000003,12.6,0.01488833746898277,0.2333333333333334,-0.2999999999999998,-0.39999999999999947,-0.8202435085191463,0.8421356447018291,1.3454482157672563,-5.0158923869852,-1.7999999999999972,-1.9000000000000057,-1.2000000000000028,-0.24476666666666702,0.0,0.0437068906644813,0
2008-04-01,7.3,6.9,7.7,19.6,6.4,4.7,3245200.0,1499000.0,1746200.0,552600.0,2186700.0,505900.0,260500.0,1007300.0,231200.0,292100.0,1179400.0,274700.0,29521907.75,561543.0,81.4,672776.995183245,4.8604666666666665,4.25,1.5604000000000002,3.3000000000000003,2.0,15.4,7.333333333333333,13422.0,994400.0,83.1591838153721,99.8,104.6,-0.6,0.0019323878490289381,0.07758994364976157,-0.03660637381567611,-0.07468838147514656,-0.007566446205268917,0.008688984756721752,2.1000000000000005,16.2,-0.004889975550122161,0.06666666666666665,0.09999999999999964,0.2333333333333325,-1.568572901381063,-0.04922896020567639,0.47154613263614803,-7.54660559467419,-8.300000000000011,-8.5,-1.9000000000000057,0.38046666666666695,0.0,0.021003729634234247,0
2008-07-01,7.4,7.1,7.8,20.4,6.5,4.5,3280700.0,1526300.0,1754400.0,565200.0,2205300.0,510200.0,270200.0,1022200.0,233900.0,295000.0,1183100.0,276300.0,29578845.5,560192.0,82.1,636936.631336,4.9818,4.25,1.4883,3.266666666666667,2.033333333333333,16.0,7.5,11822.0,942600.0,85.5739839887106,92.4,100.2,-1.0,0.001928660928086634,-0.0520917135961384,-0.11920727164357026,-0.05327227908184218,-0.002408769724093318,-0.007566446205268917,2.0000000000000004,16.366666666666667,0.008599508599508532,0.033333333333333215,0.10000000000000053,0.16666666666666696,-1.329118762042904,-0.8252404985957391,0.008272739169056043,2.4148001733384916,-4.3999999999999915,-7.3999999999999915,-8.5,0.1213333333333333,0.0,-0.04620610099974387,0
2008-10-01,7.8,7.3,8.2,21.9,6.7,4.3,3397400.0,1612100.0,1785300.0,604300.0,2269900.0,523200.0,297200.0,1072100.0,242800.0,307100.0,1197800.0,280400.0,29635783.25,553076.0,82.4,548667.317156997,4.214666666666667,3.1666666666666665,1.3133666666666668,1.7666666666666668,1.9333333333333333,0.36666666666666653,7.8,16466.0,732500.0,84.1745216988089,76.2,84.0,-1.0,0.0019249483554049096,-0.2228941226395077,0.3928269328370835,-0.13858413825854954,-0.012784157842510524,-0.002408769724093318,-0.5666666666666667,-8.299999999999999,0.0036540803897686658,-0.09999999999999987,0.39999999999999947,0.2999999999999998,-1.4678909229299595,-2.524076569125338,-1.6974156640506954,-1.3994622899016917,-16.200000000000003,-16.200000000000003,-7.3999999999999915,-0.7671333333333328,-1.0833333333333335,-0.11753902662993565,0
2009-01-01,8.6,8.4,8.8,24.2,7.5,4.8,3592900.0,1744600.0,1848300.0,660000.0,2383200.0,549700.0,334600.0,1150800.0,259200.0,325400.0,1232400.0,290500.0,29692721.0,542746.0,82.0,477838.210451364,2.0117,1.8333333333333333,1.2922666666666667,0.6333333333333333,1.7333333333333334,-10.5,8.6,17274.0,674200.0,85.1481134779943,69.1,74.5,-0.9,0.00192125004828414,-0.07959044368600687,0.04907081258350532,-0.12909299404353958,-0.01885398541185168,-0.012784157842510524,-2.3000000000000003,-22.633333333333333,-0.004854368932038944,-0.19999999999999996,0.7999999999999998,0.7999999999999998,-1.3713485323315522,-3.268628180283373,-2.6976650363091914,0.9735917791853979,-9.5,-7.1000000000000085,-16.200000000000003,-2.202966666666667,-1.3333333333333333,-0.01606558209182518,0
2009-04-01,9.2,9.1,9.3,25.3,8.0,5.3,3803400.0,1877300.0,1926100.0,712400.0,2508800.0,582200.0,368100.0,1231400.0,277800.0,344300.0,1277400.0,304400.0,29714804.75,543686.0,82.6,479414.905817944,1.3106333333333333,1.0833333333333333,1.3835666666666666,-0.2333333333333333,1.5666666666666667,-16.099999999999998,9.166666666666666,15948.0,768700.0,90.8253818758833,77.6,75.1,-0.3,0.0007437428856722494,0.14016612281222196,-0.07676276484890587,0.003299642707707884,0.0017304354705345304,-0.01885398541185168,-3.5333333333333337,-31.5,0.007317073170731714,-0.16666666666666674,0.5999999999999996,0.5666666666666664,-0.808384593113017,-2.3772635753758675,-2.6344913917454975,5.677268397888994,0.5999999999999943,8.5,-7.1000000000000085,-0.7010666666666665,-0.75,0.0706510524143622,0
2009-07-01,9.2,9.0,9.4,25.4,8.0,5.3,3935400.0,1953000.0,1982400.0,730400.0,2592800.0,612200.0,378600.0,1280900.0,293500.0,351800.0,1311900.0,318700.0,29736888.5,544560.0,83.2,503573.163076576,0.8692000000000001,1.0,1.4351,-0.43333333333333335,2.1666666666666665,-15.533333333333333,9.200000000000001,13756.0,797400.0,91.9820261576579,85.9,82.9,0.9,0.0007431901432903842,0.03733576167555608,-0.13744670178078755,0.05039112669518464,0.0016062548135504784,0.0017304354705345304,-3.7,-31.53333333333333,0.007263922518159882,0.5999999999999999,0.0,0.03333333333333499,-0.6936905227420366,-1.5068722552897138,-1.813234012417468,1.1566442817746037,7.800000000000011,8.300000000000011,8.5,-0.44143333333333323,-0.08333333333333326,0.037246729467318884,0
2009-10-01,9.5,9.6,9.4,25.3,8.4,5.8,4052800.0,2019100.0,2033700.0,744800.0,2668200.0,639800.0,386100.0,1324800.0,308200.0,358700.0,1343400.0,331600.0,29758972.25,548448.0,83.9,530033.190426606,0.7219000000000001,1.0,1.4743000000000002,0.3666666666666667,1.7333333333333334,-4.766666666666667,9.533333333333333,16305.0,711100.0,95.109236982218,90.7,88.5,0.8,0.0007426382218838068,-0.10822673689490847,0.18530095958127357,0.052544554178329594,0.007114342070465796,0.0016062548135504784,-1.4000000000000001,-5.133333333333333,0.008413461538461675,-0.4333333333333331,0.3000000000000007,0.33333333333333215,-0.38359298970734473,-1.0035134195772406,-1.2236133298229868,3.1272108245600947,5.599999999999994,4.799999999999997,8.300000000000011,-0.1473,0.0,0.027315169674587247,0
2010-01-01,9.4,9.4,9.4,24.6,8.3,5.7,4116100.0,2052800.0,2063300.0,741600.0,2708000.0,666500.0,383000.0,1347300.0,322500.0,358600.0,1360700.0,344000.0,29781056.0,550311.0,84.4,555834.981812386,0.6621666666666667,1.0,1.3671666666666666,1.3333333333333333,1.6666666666666667,7.1000000000000005,9.4,17310.0,789300.0,92.1231835427595,92.1,93.0,0.7,0.000742087119624868,0.10997046828856694,0.06163753449861997,0.048679576773320576,0.003391101752628245,0.007114342070465796,0.7,17.6,0.005959475566150285,-0.06666666666666665,-0.09999999999999964,-0.13333333333333286,-0.6796932071322731,-0.85670042582777,-0.7498109955952781,-2.9860534394584874,4.5,1.3999999999999915,4.799999999999997,-0.059733333333333416,0.0,-0.07266725451626777,0
2010-04-01,9.3,9.1,9.4,25.0,8.2,5.5,4175800.0,2081500.0,2094300.0,741000.0,2743400.0,691400.0,380700.0,1365500.0,335300.0,360300.0,1377900.0,356100.0,29789753.0,552875.0,85.0,578431.356101622,0.6862666666666667,1.0,1.2631,1.5999999999999999,1.4000000000000001,11.966666666666667,9.266666666666667,15276.0,881600.0,87.4570069459022,96.8,97.5,0.8,0.00029203128324262195,0.11693905992651721,-0.11750433275563255,0.04065302657914227,0.004648363225701502,0.003391101752628245,1.8333333333333333,28.066666666666663,0.007109004739336511,-0.2666666666666666,-0.09999999999999964,-0.13333333333333286,-1.142396213922105,-0.36382823252597246,-0.27600866136756946,-4.666176596857312,4.5,4.700000000000003,1.3999999999999915,0.02410000000000001,0.0,-0.07611849323418263,0
2010-07-01,9.2,9.1,9.4,25.5,8.1,5.5,4220100.0,2099300.0,2120800.0,734900.0,2768900.0,716300.0,375200.0,1376600.0,347500.0,359700.0,1392300.0,368800.0,29798450.0,556495.0,85.4,602606.574471431,0.8749333333333333,1.0,1.3118666666666667,1.5666666666666667,0.7000000000000001,9.566666666666668,9.233333333333333,12734.0,861600.0,91.4526156181265,102.9,99.7,0.9,0.00029194602587012675,-0.02268602540834841,-0.16640481801518725,0.0417944465057003,0.0065262497607800896,0.004648363225701502,2.0,25.1,0.004705882352941337,-0.7000000000000001,-0.10000000000000142,-0.03333333333333499,-0.7461874318029552,0.27585695452529707,-0.044371964634022695,3.995608672224307,2.200000000000003,6.1000000000000085,4.700000000000003,0.18866666666666665,0.0,0.038608714010503364,0
2010-10-01,9.2,8.7,9.7,23.8,8.3,5.6,4254100.0,2104000.0,2150100.0,722700.0,2788800.0,742600.0,365300.0,1379100.0,359600.0,357400.0,1409700.0,383000.0,29807147.0,559828.0,86.0,630846.447811083,1.0204666666666666,1.0,1.3405666666666667,1.6666666666666667,0.7333333333333334,11.200000000000001,9.2,15073.0,730500.0,91.4601653015886,107.2,105.5,1.0,0.00029186081826404475,-0.1521587743732591,0.1836814826448876,0.046862869633346405,0.005971407744752355,0.0065262497607800896,1.3,15.966666666666669,0.007025761124121788,0.033333333333333326,0.0,-0.033333333333333215,-0.7454387972055037,0.7267825781843879,0.5663065994816904,0.0075496834621020525,5.799999999999997,4.299999999999997,6.1000000000000085,0.1455333333333333,0.0,0.021877223295050374,0
2011-01-01,9.2,8.7,9.7,24.8,8.2,5.5,4302000.0,2114000.0,2188000.0,725300.0,2807500.0,769200.0,362900.0,1379900.0,371200.0,362400.0,1427600.0,398000.0,29815844.0,567207.0,87.4,637732.413513651,1.0931333333333333,1.0,1.3911,1.8,0.6333333333333333,14.666666666666666,9.166666666666666,16929.0,853000.0,87.459721578463,109.9,109.0,1.0,0.0002917756603810773,0.16769336071184116,0.12313408080674049,0.010915438656206922,0.013094722773551837,0.005971407744752355,0.4666666666666668,7.5666666666666655,0.016279069767441978,-0.10000000000000009,0.0,-0.033333333333333215,-1.1421270280860907,1.0099219232726546,0.9348195261032415,-4.000443723125599,3.5,2.700000000000003,4.299999999999997,0.07266666666666666,0.0,0.03769550190218074,0
2011-04-01,9.1,8.8,9.4,24.2,8.1,5.5,4345600.0,2127900.0,2217700.0,726300.0,2824000.0,795300.0,361400.0,1383500.0,383000.0,364900.0,1440500.0,412300.0,29880453.0,567289.0,87.7,640411.444797324,1.4116333333333333,1.25,1.4566,2.066666666666667,1.1333333333333335,12.166666666666666,9.133333333333333,15223.0,913800.0,87.5467827079815,108.0,111.1,0.9,0.0021669351369024703,0.0712778429073857,-0.1007738200720657,0.004200870501332332,0.00014455758353015824,0.013094722773551837,0.466666666666667,0.1999999999999993,0.003432494279176135,0.5000000000000002,-0.09999999999999964,-0.033333333333333215,-1.1334939543979106,0.8106757174697998,1.1559272820761717,0.08706112951850287,2.0999999999999943,-1.9000000000000057,2.700000000000003,0.3185,0.25,0.047085040615340246,0
2011-07-01,9.2,9.0,9.5,23.6,8.4,5.8,4407500.0,2151300.0,2256200.0,729100.0,2852700.0,825700.0,362000.0,1392900.0,396400.0,367100.0,1459800.0,429300.0,29945062.0,569065.0,88.2,631568.247832734,1.5620666666666665,1.5,1.4071,2.1,1.0333333333333334,11.799999999999999,9.2,12197.0,906000.0,85.0486388837749,98.6,103.6,-0.9,0.002162249682091444,-0.008535784635587684,-0.19877816461932607,-0.013808617938407819,0.0031257890517260023,0.00014455758353015824,0.5333333333333334,2.2333333333333307,0.005701254275940704,-0.10000000000000009,0.09999999999999964,0.06666666666666643,-1.381212538309276,-0.1750686691337951,0.36625672502999057,-2.4981438242066076,-7.5,-9.400000000000006,-1.9000000000000057,0.1504333333333332,0.25,-0.0339832486612659,0
2011-10-01,9.3,9.3,9.4,24.0,8.6,5.8,4480300.0,2182600.0,2297700.0,736700.0,2886500.0,857100.0,365300.0,1406800.0,410500.0,371400.0,1479700.0,446600.0,30009671.0,571078.0,89.0,626979.993853219,1.4955666666666667,1.25,1.3452666666666666,2.433333333333333,1.5333333333333332,10.666666666666666,9.333333333333334,15246.0,761100.0,82.9898355403558,94.3,98.4,-0.9,0.0021575844458094906,-0.15993377483443705,0.24997950315651396,-0.007264858541036423,0.0035311396757524705,0.0031257890517260023,0.7666666666666664,-0.533333333333335,0.009070294784580435,0.4999999999999998,0.10000000000000142,0.13333333333333464,-1.5853656554524562,-0.6259942927928859,-0.18124819452202712,-2.0588033434191004,-5.199999999999989,-4.299999999999997,-9.400000000000006,-0.06649999999999978,-0.25,-0.04394380877928605,0
2012-01-01,9.5,9.6,9.4,24.2,8.8,5.8,4555300.0,2227200.0,2328100.0,748400.0,2920800.0,886100.0,373300.0,1428600.0,425300.0,375100.0,1492200.0,460800.0,30074280.0,570781.0,89.1,599092.442106933,1.043,1.0,1.3325,2.3333333333333335,1.5,7.3999999999999995,9.5,16990.0,804600.0,89.9819363062965,95.4,98.3,-0.6,0.0021529392974684036,0.057154119038234086,0.11439065984520536,-0.04447917321077188,-0.0005202043451912886,0.0035311396757524705,0.5333333333333334,-7.266666666666667,0.0011235955056179137,-0.033333333333333215,0.1999999999999993,0.16666666666666607,-0.8920215479111308,-0.5106412262754431,-0.19177713528264376,6.992100765940705,-0.10000000000000853,1.1000000000000085,-4.299999999999997,-0.4525666666666668,-0.25,-0.009490063927845682,0
2012-04-01,9.7,9.6,9.8,25.0,8.9,6.1,4632400.0,2267400.0,2365000.0,758700.0,2958200.0,915500.0,379300.0,1449100.0,439000.0,379400.0,1509100.0,476500.0,30127561.25,568576.0,89.8,580029.902299997,0.6960333333333333,1.0,1.2735666666666665,2.0,1.4333333333333333,4.533333333333333,9.666666666666666,14603.0,819500.0,92.9271242817938,91.5,93.4,-1.0,0.0017716550487658633,0.0185185185185186,-0.14049440847557382,-0.031819029029802826,-0.0038706090415399075,-0.0005202043451912886,-0.06666666666666687,-7.633333333333333,0.007856341189674598,-0.06666666666666665,0.1999999999999993,0.16666666666666607,-0.5999735931162629,-0.9196202802918285,-0.7076952325528145,2.9451879754972907,-4.8999999999999915,-3.9000000000000057,1.1000000000000085,-0.34696666666666665,0.0,-0.04422764227642284,0
2012-07-01,9.8,9.8,9.7,26.1,8.9,6.0,4756400.0,2332900.0,2423500.0,782500.0,3020200.0,953700.0,393900.0,1481600.0,457400.0,388600.0,1538600.0,496300.0,30180842.5,570293.0,90.3,555028.46692375,0.35856666666666664,0.75,1.2608333333333333,1.9666666666666668,1.3333333333333333,5.433333333333334,9.733333333333333,12634.0,752900.0,85.0321403275788,87.9,91.3,-0.8,0.0017685218381224832,-0.08126906650396581,-0.13483530781346298,-0.043103700821472524,0.0030152744536842135,-0.0038706090415399075,-0.1333333333333333,-6.366666666666665,0.0055679287305121505,-0.10000000000000009,0.10000000000000142,0.06666666666666643,-1.3828485525923118,-1.2971394070761832,-0.928802988525746,-7.894983954214993,-2.1000000000000085,-3.5999999999999943,-3.9000000000000057,-0.33746666666666664,-0.25,-0.009998167874996633,0
2012-10-01,10.2,10.2,10.1,27.9,9.0,6.5,4882500.0,2400400.0,2482100.0,805700.0,3085600.0,991200.0,408100.0,1517100.0,475200.0,397600.0,1568500.0,516000.0,30234123.75,570171.0,91.0,538467.935559604,0.19513333333333335,0.75,1.3057666666666667,1.5333333333333332,0.7999999999999999,3.466666666666667,10.166666666666666,16984.0,651600.0,86.0882414071231,88.3,89.3,-0.7,0.001765399690217384,-0.13454642050737153,0.3443090074402406,-0.029837264845050115,-0.00021394800794283242,0.0030152744536842135,-0.8999999999999999,-7.199999999999999,0.007751937984496138,-0.5333333333333333,0.3999999999999986,0.43333333333333357,-1.278124452499689,-1.255192837433478,-1.139381803738061,1.0561010795443053,-2.0,0.3999999999999915,-3.5999999999999943,-0.1634333333333333,0.0,0.0356378056840716,0
2013-01-01,10.3,10.5,10.2,27.3,9.3,6.7,5000000.0,2465000.0,2535000.0,823000.0,3154500.0,1022500.0,418000.0,1556600.0,490400.0,405000.0,1597900.0,532100.0,30287405.0,571272.0,89.3,556816.091809299,0.21146666666666666,0.75,1.3161333333333334,1.0666666666666667,0.6666666666666666,1.8333333333333333,10.4,16615.0,660900.0,82.8360673198233,85.7,88.2,-1.0,0.0017622885465631288,0.014272559852670286,-0.021726330664154525,0.03407474250184772,0.0019291376642627256,-0.00021394800794283242,-1.2666666666666668,-5.566666666666666,-0.018681318681318726,-0.1333333333333333,0.10000000000000142,0.23333333333333428,-1.60061347484211,-1.5278455401110673,-1.2552001521048337,-3.2521740872998066,-1.0999999999999943,-2.5999999999999943,0.3999999999999915,0.01633333333333331,0.0,0.007939141755801238,0
2013-04-01,10.5,10.6,10.4,27.0,9.5,6.8,5086300.0,2513800.0,2572500.0,830300.0,3203500.0,1052500.0,422800.0,1585600.0,505400.0,407500.0,1617900.0,547100.0,30264104.75,576318.0,90.1,550118.048701465,0.20679999999999998,0.5833333333333334,1.3052666666666666,0.7999999999999999,0.43333333333333335,0.36666666666666664,10.433333333333334,15650.0,686400.0,79.867693485704,86.7,88.5,-0.8,-0.0007693049305478317,0.03858374943259202,-0.05808004814926271,-0.012029183794005638,0.008794138185432843,0.0019291376642627256,-1.2000000000000002,-4.166666666666667,0.008958566629339249,-0.23333333333333328,0.1999999999999993,0.033333333333333215,-1.8949605639017708,-1.422979116004302,-1.2236133298229868,-2.968373834119305,0.29999999999999716,1.0,-2.5999999999999943,-0.00466666666666668,-0.16666666666666663,-0.008256508965657106,0
2013-07-01,10.3,10.4,10.1,26.1,9.4,6.8,5114000.0,2531600.0,2582400.0,818100.0,3221400.0,1074500.0,417500.0,1597500.0,516600.0,400600.0,1623900.0,557900.0,30240804.5,574955.0,90.7,566117.497656758,0.2235,0.5,1.3338333333333334,0.9666666666666668,0.5666666666666667,0.7333333333333334,10.233333333333334,13516.0,692700.0,87.0604429683381,95.7,91.1,1.0,-0.0007698972162724083,0.009178321678321666,-0.1363578274760383,0.029083664848043256,-0.002367814822045844,0.008794138185432843,-1.0,-4.7,0.006659267480577213,0.1333333333333333,-0.1999999999999993,-0.1999999999999993,-1.1817199173856703,-0.4791812990434137,-0.9498608700469778,7.192749482634099,2.5999999999999943,9.0,1.0,0.01670000000000002,-0.08333333333333337,0.021885693855661748,0
2013-10-01,10.1,10.2,10.1,25.3,9.4,6.6,5179900.0,2567900.0,2612000.0,818500.0,3257100.0,1104300.0,419400.0,1616900.0,531600.0,399100.0,1640200.0,572700.0,30217504.25,578421.0,91.3,569088.400366406,0.2409,0.3333333333333333,1.3681,0.6666666666666666,0.6,0.26666666666666666,10.166666666666666,16884.0,627600.0,86.029062349045,94.2,93.7,0.7,-0.0007704904146977887,-0.09398007795582508,0.24918614974844622,0.005247855298493809,0.006010200374168662,-0.002367814822045844,-0.8666666666666666,-3.2,0.006615214994487362,0.033333333333333326,-0.20000000000000107,-0.0666666666666682,-1.28399271049279,-0.6364809352035617,-0.6761084102709676,-1.0313806192930883,2.6000000000000085,-1.5,9.0,0.0174,-0.16666666666666669,0.025690366112707697,0
2014-01-01,10.1,10.5,9.8,25.3,9.3,6.9,5240600.0,2603600.0,2637000.0,816200.0,3286000.0,1138400.0,419600.0,1635200.0,548800.0,396600.0,1650800.0,589600.0,30194204.0,578451.0,90.6,564160.431772146,0.2951333333333333,0.25,1.3705666666666667,0.7000000000000001,0.4666666666666666,-0.9,10.2,17297.0,635500.0,88.4738773959572,96.4,95.0,0.8,-0.0007710845279355061,0.012587635436583922,0.024461028192371392,-0.008659407907606442,5.186399187806501e-05,0.006010200374168662,-0.3666666666666666,-2.7333333333333334,-0.00766703176341732,-0.13333333333333336,0.0,0.033333333333333215,-1.0415622645441343,-0.4057748021686777,-0.5392321803829632,2.444815046912197,1.2999999999999972,2.200000000000003,-1.5,0.0542333333333333,-0.08333333333333331,0.0018029871110785134,0
2014-04-01,10.2,10.4,9.9,25.4,9.4,6.7,5315800.0,2648000.0,2667800.0,815000.0,3329000.0,1171800.0,420300.0,1661600.0,566100.0,394700.0,1667400.0,605700.0,30211022.0,579926.0,90.9,575065.178496501,0.29856666666666665,0.21666666666666667,1.3704999999999998,0.6333333333333333,0.3,0.46666666666666673,10.133333333333333,15624.0,674400.0,86.6035722450798,95.1,94.6,-0.8,0.0005569943158627577,0.06121164437450832,-0.09672197490894374,0.01932915906580135,0.0025466679624646105,5.186399187806501e-05,-0.16666666666666663,0.10000000000000009,0.0033112582781458233,-0.16666666666666663,0.09999999999999964,-0.06666666666666643,-1.2270237015391103,-0.5421011535074738,-0.5813479434254267,-1.8703051508773996,-0.4000000000000057,-1.3000000000000114,2.200000000000003,0.003433333333333344,-0.033333333333333326,-4.864168105667144e-05,0
2014-07-01,10.3,10.5,10.1,25.7,9.6,6.8,5381200.0,2684100.0,2697100.0,815400.0,3368600.0,1197200.0,420600.0,1684100.0,579400.0,394800.0,1684500.0,617800.0,30227840.0,583622.0,91.3,559834.886285056,0.16456666666666667,0.11666666666666665,1.305,0.39999999999999997,0.13333333333333333,-1.0999999999999999,10.266666666666666,13704.0,681900.0,86.8001976672241,92.0,93.7,-0.9,0.0005566842459019394,0.011120996441281061,-0.12288786482334868,-0.026484462598247216,0.00635300379713577,0.0025466679624646105,-0.5666666666666669,-1.8333333333333333,0.004400440044004306,-0.16666666666666666,0.10000000000000142,0.13333333333333286,-1.2075261167072888,-0.8671870682384458,-0.6761084102709676,0.1966254221442938,-0.8999999999999915,-3.0999999999999943,-1.3000000000000114,-0.13399999999999998,-0.10000000000000002,-0.04779277635899304,0
2014-10-01,10.5,10.8,10.1,26.2,9.7,7.0,5479700.0,2734200.0,2745500.0,833200.0,3422400.0,1224100.0,430100.0,1711600.0,592500.0,403100.0,1710800.0,631600.0,30244658.0,581960.0,91.5,566462.084160225,0.08146666666666667,0.05000000000000001,1.2382666666666666,0.3,-0.06666666666666667,-2.2333333333333334,10.466666666666667,15939.0,573300.0,90.9974654667913,94.0,94.1,-1.0,0.0005563745209713478,-0.15926088869335675,0.16309106830122588,0.011837772238785682,-0.0028517961437035666,0.00635300379713577,-0.36666666666666664,-2.5,0.0021905805038335835,-0.2,0.1999999999999993,0.20000000000000107,-0.7913206022246416,-0.6574542200249152,-0.6339926472285055,4.1972677995672,0.3999999999999915,2.0,-3.0999999999999943,-0.0831,-0.06666666666666665,-0.05113665389527455,0
2015-01-01,10.3,10.7,9.9,26.2,9.5,6.6,5571600.0,2777600.0,2794000.0,841300.0,3478800.0,1251500.0,433700.0,1738500.0,605400.0,407600.0,1740300.0,646100.0,30261476.0,585358.0,91.3,565293.829352,0.046033333333333336,0.05000000000000001,1.1101333333333334,-0.26666666666666666,0.16666666666666666,-5.366666666666667,10.366666666666667,18612.0,638300.0,95.2510917333073,97.0,94.6,-0.4,0.000556065140495221,0.11337868480725621,0.16770186335403725,-0.002062370705634975,0.005821909021916483,-0.0028517961437035666,-0.9666666666666668,-4.466666666666667,-0.002185792349726823,0.23333333333333334,-0.1999999999999993,-0.09999999999999964,-0.3695265225486319,-0.34285494770461905,-0.5813479434254267,4.253626266516008,0.5,3.0,2.0,-0.03543333333333334,0.0,-0.10347797997200381,0
2015-04-01,10.5,11.0,10.0,26.1,9.6,7.2,5692500.0,2838700.0,2853800.0,852200.0,3550300.0,1290000.0,439700.0,1774900.0,624100.0,412500.0,1775400.0,665900.0,30266141.5,585816.0,91.7,588058.491342,-0.006533333333333333,0.05000000000000001,1.1124666666666665,0.2333333333333333,0.4666666666666666,-2.8666666666666667,10.433333333333334,15207.0,695700.0,94.956147790052,100.8,98.7,0.7,0.00015417291608654793,0.0899263669121102,-0.18294648613797548,0.04027049440128372,0.0007821212276688527,0.005821909021916483,-0.4,-3.3333333333333335,0.004381161007667167,0.29999999999999993,0.1999999999999993,0.06666666666666643,-0.39877347592596296,0.055637463901088965,-0.14966137224018017,-0.29494394325530493,4.1000000000000085,3.799999999999997,3.0,-0.05256666666666667,0.0,0.0021018496276721255,0
2015-07-01,10.3,10.8,9.9,26.1,9.5,7.0,5706700.0,2839200.0,2867500.0,832400.0,3555400.0,1318900.0,428800.0,1774000.0,636400.0,403600.0,1781400.0,682500.0,30270807.0,587305.0,92.0,609687.798168,-0.027800000000000002,0.05000000000000001,1.1128333333333333,0.06666666666666667,0.5666666666666667,-5.033333333333333,10.3,13270.0,732700.0,99.1432031645695,102.2,99.6,0.7,0.00015414915046241262,0.05318384361075168,-0.12737555073321494,0.03678087663803664,0.002538528931983919,0.0007821212276688527,-0.3333333333333333,-3.9333333333333336,0.0032715376226826187,0.10000000000000003,-0.1999999999999993,-0.13333333333333286,0.016419363687007287,0.20245045765056105,-0.05490090539463934,4.187055374517499,0.8999999999999915,1.4000000000000057,3.799999999999997,-0.02126666666666667,0.0,0.00032959789057374067,0
2015-10-01,10.2,10.7,9.8,25.9,9.3,6.9,5753600.0,2855300.0,2898300.0,829300.0,3582200.0,1342100.0,426700.0,1781600.0,647000.0,402600.0,1800600.0,695100.0,30275472.5,588710.0,92.4,622667.637108,-0.08916666666666667,0.05000000000000001,1.0827666666666667,0.10000000000000002,0.9,-5.6000000000000005,10.266666666666667,16022.0,651500.0,97.9292283782667,101.7,100.5,0.4,0.00015412539216419496,-0.11082298348573771,0.2073850791258478,0.021289320499773945,0.0023894264417894107,0.002538528931983919,-0.19999999999999996,-3.366666666666667,0.004347826086956497,0.33333333333333337,-0.10000000000000142,-0.033333333333333215,-0.10395966015183816,0.15001724559717838,0.03985956145090298,-1.2139747863027992,0.9000000000000057,-0.5,1.4000000000000057,-0.06136666666666667,0.0,-0.027018121911037918,0
